RIAL,RIAR,RIBL,RIM,RIBR,sensory,,,,,,,,velocity,speed,odor,upp_cam_index,RIAL_x,RIAL_y,RIAR_x,RIAR_y,RIBL_x,RIBL_y,RIM_x,RIM_y,RIBR_x,RIBR_y,Speed_3,Speed_5,Speed_10
0,0,0,0,0,0,0,0,0,0,0,0,0,0.408767280574571,3.80952812586965,0,278,0,0,0,0,0,0,0,0,0,0,24.2,3.28,279
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.951658379625757,48.06701753985,0,280,0,0,0,0,0,0,0,0,0,0,51.1,11.7,265
0,0,0,0,0,0,0,0,0,0,0,0,0,-11.013481182926,49.332203071625,0,282,0,0,0,0,0,0,0,0,0,0,12.1,22.7,272
0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1460663845707,56.806675885024,0,284,0,0,0,0,0,0,0,0,0,0,38.2,23.3,267
0,0,0,0,0,0,0,0,0,0,0,0,0,-13.1350053026869,96.0811367593437,0,286,0,0,0,0,0,0,0,0,0,0,39.1,42,278
0,0,0,0,0,0,0,0,0,0,0,0,0,8.43363396852958,73.0137906082068,0,288,0,0,0,0,0,0,0,0,0,0,8.8,28.9,282
0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50868989218262,55.7732214723806,0,290,0,0,0,0,0,0,0,0,0,0,31.6,21.6,255
0.728348672389984,0.764409422874451,2.37914180755615,1.77403891086578,1.95924007892609,2.78880047798157,0.990409791469574,0.902377963066101,0.981796801090241,0.954806685447693,0.946058094501495,0,2.12037038803101,0.851666935168849,11.5141159746928,0,293,270,529,240,471,301,476,281,439,338,482,5.34,17.7,219
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.43064939046861,38.6198644223785,0,295,0,0,0,0,0,0,0,0,0,0,9.74,6.49,200
0.571420907974243,0.6548210978508,2.40331482887268,2.26268649101257,2.23814344406128,3.51899313926697,1.03174328804016,0.970362544059753,0.900669634342194,1.24017119407654,0.955130755901337,0.985632538795471,2.92497491836548,2.96054945829977,25.0391064240667,0,297,223,363,211,366,254,404,283,367,319,389,5.83,14.3,160
0.615498900413513,0.773027956485748,2.18161749839783,1.62960457801819,1.85018169879913,2.96054792404175,0.965233504772186,1.01287877559662,0.943430662155151,0.995351076126099,0.959098994731903,1.41830062866211,3.10969185829163,1.83409692001351,40.2584620498257,0,299,263,339,225,399,254,447,301,396,329,419,1.27,8.49,132
