3.666019897460937500e+02,2.135410003662109375e+02,5.104709777832031250e+02,1.979110107421875000e+02,4.324289855957031250e+02,2.228959960937500000e+02,3.865929870605468750e+02,2.377460021972656250e+02,4.504919738769531250e+02,1.912669982910156250e+02,4.835219726562500000e+02,1.843659973144531250e+02,4.088599853515625000e+02,2.373260040283203125e+02
3.585669860839843750e+02,2.094510040283203125e+02,5.096369934082031250e+02,1.979110107421875000e+02,4.276489868164062500e+02,2.228959960937500000e+02,3.835869750976562500e+02,2.376970062255859375e+02,4.467049865722656250e+02,1.912669982910156250e+02,4.804579772949218750e+02,1.860930023193359375e+02,4.072219848632812500e+02,2.373260040283203125e+02
3.577649841308593750e+02,2.094499969482421875e+02,5.086199951171875000e+02,1.968910064697265625e+02,4.265799865722656250e+02,2.228959960937500000e+02,3.802859802246093750e+02,2.366029968261718750e+02,4.453049926757812500e+02,1.912669982910156250e+02,4.790329895019531250e+02,1.860930023193359375e+02,4.033679809570312500e+02,2.373260040283203125e+02
3.535390014648437500e+02,2.077790069580078125e+02,5.096369934082031250e+02,2.005090026855468750e+02,4.210419921875000000e+02,2.287700042724609375e+02,3.727200012207031250e+02,2.265120086669921875e+02,4.441579895019531250e+02,1.951970062255859375e+02,4.782259826660156250e+02,1.860930023193359375e+02,3.995309753417968750e+02,2.437340087890625000e+02
3.535390014648437500e+02,2.077790069580078125e+02,5.096369934082031250e+02,2.007270050048828125e+02,4.210419921875000000e+02,2.287700042724609375e+02,3.727200012207031250e+02,2.265120086669921875e+02,4.413439941406250000e+02,1.951970062255859375e+02,4.782259826660156250e+02,1.860930023193359375e+02,3.995309753417968750e+02,2.437340087890625000e+02
3.533969726562500000e+02,2.077790069580078125e+02,5.096089782714843750e+02,2.005090026855468750e+02,4.210419921875000000e+02,2.287700042724609375e+02,3.725229797363281250e+02,2.265120086669921875e+02,4.413439941406250000e+02,1.951970062255859375e+02,4.774329833984375000e+02,1.860240020751953125e+02,3.934529724121093750e+02,2.437340087890625000e+02
3.552239990234375000e+02,2.098370056152343750e+02,5.097830200195312500e+02,1.963890075683593750e+02,4.228690185546875000e+02,2.308280029296875000e+02,3.739000244140625000e+02,2.355700073242187500e+02,4.431710205078125000e+02,1.962649993896484375e+02,4.780250244140625000e+02,1.873160095214843750e+02,3.952799987792968750e+02,2.439669952392578125e+02
3.671519775390625000e+02,2.145410003662109375e+02,5.164360351562500000e+02,2.010930023193359375e+02,4.315709838867187500e+02,2.328280029296875000e+02,3.834450073242187500e+02,2.328089904785156250e+02,4.550989990234375000e+02,2.002279968261718750e+02,4.899530029296875000e+02,1.879079895019531250e+02,4.056990051269531250e+02,2.463849945068359375e+02
3.680810241699218750e+02,2.131150054931640625e+02,5.276500244140625000e+02,1.840510101318359375e+02,4.322150268554687500e+02,2.194730072021484375e+02,3.829349975585937500e+02,2.340879974365234375e+02,4.681560058593750000e+02,1.974100036621093750e+02,5.067910156250000000e+02,1.865279998779296875e+02,4.151330261230468750e+02,2.473509979248046875e+02
3.633119812011718750e+02,2.323450012207031250e+02,5.267659912109375000e+02,1.806740112304687500e+02,4.321520080566406250e+02,2.077590026855468750e+02,3.836929931640625000e+02,2.410480041503906250e+02,4.680929870605468750e+02,1.912129974365234375e+02,5.069379882812500000e+02,1.814300079345703125e+02,4.081470031738281250e+02,2.362860107421875000e+02
3.647020263671875000e+02,2.361350097656250000e+02,5.230579833984375000e+02,1.684110107421875000e+02,4.295410156250000000e+02,2.026569976806640625e+02,3.815390014648437500e+02,2.346480102539062500e+02,4.570010070800781250e+02,1.868540039062500000e+02,5.066650085449218750e+02,1.818910064697265625e+02,4.078740234375000000e+02,2.372409973144531250e+02
